time, x_ref, y_ref, heading_ref, v_ref, steering_ref
4.53, 19.7055, -0.552548, -0.273399, 5, 0.871925
4.54, 19.749, -0.564187, -0.249393, 5, 0.880277
4.55, 19.7925, -0.574705, -0.224996, 5, 0.887829
4.56, 19.836, -0.584097, -0.20024, 5, 0.89456
4.57, 19.8795, -0.592361, -0.175161, 5, 0.90045
4.58, 19.923, -0.599493, -0.1498, 5, 0.905481
4.59, 19.9665, -0.605492, -0.124198, 5, 0.909639
4.6, 20.01, -0.610354, -0.0983989, 5, 0.912912
4.61, 20.0535, -0.61408, -0.0724485, 5, 0.91529
4.62, 20.097, -0.616668, -0.0463945, 5, 0.916766
4.63, 20.1405, -0.618119, -0.0202853, 5, 0.917334
4.64, 20.184, -0.618433, 0.00583014, 5, 0.916993
4.65, 20.2275, -0.617612, 0.0319025, 5, 0.915743
4.66, 20.271, -0.615658, 0.0578831, 5, 0.913586
4.67, 20.3145, -0.612572, 0.083724, 5, 0.910527
4.68, 20.358, -0.608358, 0.109379, 5, 0.906574
4.69, 20.4015, -0.603019, 0.134802, 5, 0.901736
4.7, 20.445, -0.59656, 0.159951, 5, 0.896027
4.71, 20.4885, -0.588985, 0.184786, 5, 0.889462
4.72, 20.532, -0.5803, 0.209269, 5, 0.882057
4.73, 20.5755, -0.57051, 0.233365, 5, 0.873832
4.74, 20.619, -0.559623, 0.257042, 5, 0.86481
4.75, 20.6625, -0.547644, 0.280272, 5, 0.855016
4.76, 20.706, -0.534582, 0.303031, 5, 0.844476
4.77, 20.7495, -0.520446, 0.325295, 5, 0.833219
4.78, 20.793, -0.505242, 0.347046, 5, 0.821276
4.79, 20.8365, -0.488982, 0.368269, 5, 0.808681
4.8, 20.88, -0.471675, 0.38895, 5, 0.795469
4.81, 20.9235, -0.453331, 0.40908, 5, 0.781675
4.82, 20.967, -0.433961, 0.428651, 5, 0.767338
4.83, 21.0105, -0.413577, 0.447659, 5, 0.752498
4.84, 21.054, -0.39219, 0.466101, 5, 0.737193
4.85, 21.0975, -0.369814, 0.483977, 5, 0.721465
4.86, 21.141, -0.346461, 0.501289, 5, 0.705354
4.87, 21.1845, -0.322144, 0.518038, 5, 0.688903
4.88, 21.228, -0.296879, 0.53423, 5, 0.672152
4.89, 21.2715, -0.270679, 0.549871, 5, 0.655142
4.9, 21.315, -0.243559, 0.564967, 5, 0.637912
4.91, 21.3585, -0.215536, 0.579526, 5, 0.620502
4.92, 21.402, -0.186624, 0.593556, 5, 0.602949
4.93, 21.4455, -0.156841, 0.607068, 5, 0.585289
4.94, 21.489, -0.126203, 0.62007, 5, 0.567556
4.95, 21.5325, -0.0947274, 0.632572, 5, 0.549784
4.96, 21.576, -0.0624324, 0.644585, 5, 0.532003
4.97, 21.6195, -0.029336, 0.65612, 5, 0.514241
4.98, 21.663, 0.0045432, 0.667187, 5, 0.496524
4.99, 21.7065, 0.0391862, 0.677795, 5, 0.478877
5, 21.75, 0.0745736, 0.687957, 5, 0.46132
5.01, 21.7935, 0.110686, 0.697683, 5, 0.443874
5.02, 21.837, 0.147502, 0.706982, 5, 0.426554
5.03, 21.8805, 0.185002, 0.715864, 5, 0.409376
5.04, 21.924, 0.223166, 0.72434, 5, 0.392352
5.05, 21.9675, 0.261971, 0.73242, 5, 0.375492
5.06, 22.011, 0.301396, 0.740111, 5, 0.358805
5.07, 22.0545, 0.34142, 0.747424, 5, 0.342297
5.08, 22.098, 0.38202, 0.754367, 5, 0.325972
5.09, 22.1415, 0.423174, 0.760948, 5, 0.309834
5.1, 22.185, 0.464859, 0.767175, 5, 0.293883
5.11, 22.2285, 0.507052, 0.773056, 5, 0.27812
5.12, 22.272, 0.54973, 0.778599, 5, 0.262542
5.13, 22.3155, 0.592869, 0.783808, 5, 0.247146
5.14, 22.359, 0.636445, 0.788693, 5, 0.23193
5.15, 22.4025, 0.680436, 0.793258, 5, 0.216887
5.16, 22.446, 0.724816, 0.797509, 5, 0.202011
5.17, 22.4895, 0.769561, 0.801452, 5, 0.187296
5.18, 22.533, 0.814647, 0.805091, 5, 0.172735
5.19, 22.5765, 0.860048, 0.808432, 5, 0.158318
5.2, 22.62, 0.905741, 0.811479, 5, 0.144037
5.21, 22.6635, 0.951701, 0.814235, 5, 0.129883
5.22, 22.707, 0.997901, 0.816705, 5, 0.115847
5.23, 22.7505, 1.04432, 0.818891, 5, 0.101917
5.24, 22.794, 1.09092, 0.820796, 5, 0.0880837
5.25, 22.8375, 1.1377, 0.822424, 5, 0.0743363
5.26, 22.881, 1.18461, 0.823776, 5, 0.0606639
5.27, 22.9245, 1.23164, 0.824854, 5, 0.0470553
5.28, 22.968, 1.27875, 0.82566, 5, 0.0334994
5.29, 23.0115, 1.32593, 0.826195, 5, 0.019985
5.3, 23.055, 1.37315, 0.82646, 5, 0.00650067
5.31, 23.0985, 1.42038, 0.826455, 5, -0.00696487
5.32, 23.142, 1.46759, 0.826181, 5, -0.0204229
5.33, 23.1855, 1.51477, 0.825638, 5, -0.0338847
5.34, 23.229, 1.56189, 0.824825, 5, -0.0473614
5.35, 23.2725, 1.60891, 0.823742, 5, -0.060864
5.36, 23.316, 1.65582, 0.822387, 5, -0.0744032
5.37, 23.3595, 1.70259, 0.82076, 5, -0.0879899
5.38, 23.403, 1.74919, 0.818858, 5, -0.101634
5.39, 23.4465, 1.7956, 0.81668, 5, -0.115346
5.4, 23.49, 1.8418, 0.814223, 5, -0.129136
5.41, 23.5335, 1.88776, 0.811484, 5, -0.143013
5.42, 23.577, 1.93346, 0.808462, 5, -0.156985
5.43, 23.6205, 1.97886, 0.805152, 5, -0.171062
5.44, 23.664, 2.02396, 0.80155, 5, -0.185251
5.45, 23.7075, 2.06871, 0.797654, 5, -0.19956
5.46, 23.751, 2.11311, 0.793459, 5, -0.213995
5.47, 23.7945, 2.15712, 0.78896, 5, -0.228562
5.48, 23.838, 2.20072, 0.784152, 5, -0.243266
5.49, 23.8815, 2.24389, 0.779031, 5, -0.258112
5.5, 23.925, 2.28661, 0.77359, 5, -0.273102
5.51, 23.9685, 2.32886, 0.767825, 5, -0.288238
5.52, 24.012, 2.3706, 0.761728, 5, -0.303522
5.53, 24.0555, 2.41182, 0.755295, 5, -0.318953
5.54, 24.099, 2.45251, 0.748517, 5, -0.334529
5.55, 24.1425, 2.49263, 0.741389, 5, -0.350248
5.56, 24.186, 2.53216, 0.733902, 5, -0.366104
5.57, 24.2295, 2.57109, 0.726051, 5, -0.382092
5.58, 24.273, 2.60939, 0.717826, 5, -0.398204
5.59, 24.3165, 2.64705, 0.709221, 5, -0.414429
5.6, 24.36, 2.68405, 0.700227, 5, -0.430756
5.61, 24.4035, 2.72036, 0.690837, 5, -0.447173
5.62, 24.447, 2.75597, 0.681041, 5, -0.463662
5.63, 24.4905, 2.79086, 0.670833, 5, -0.480209
5.64, 24.534, 2.82501, 0.660204, 5, -0.496792
5.65, 24.5775, 2.8584, 0.649145, 5, -0.513391
5.66, 24.621, 2.89102, 0.637648, 5, -0.529982
5.67, 24.6645, 2.92285, 0.625706, 5, -0.546542
5.68, 24.708, 2.95388, 0.613312, 5, -0.563042
5.69, 24.7515, 2.98409, 0.600456, 5, -0.579456
5.7, 24.795, 3.01345, 0.587134, 5, -0.595752
5.71, 24.8385, 3.04197, 0.573337, 5, -0.611899
5.72, 24.882, 3.06962, 0.559062, 5, -0.627865
5.73, 24.9255, 3.0964, 0.544302, 5, -0.643616
5.74, 24.969, 3.12228, 0.529054, 5, -0.659117
5.75, 25.0125, 3.14726, 0.513313, 5, -0.674334
5.76, 25.056, 3.17132, 0.49708, 5, -0.68923
5.77, 25.0995, 3.19445, 0.480352, 5, -0.70377
5.78, 25.143, 3.21665, 0.46313, 5, -0.717917
5.79, 25.1865, 3.23789, 0.445417, 5, -0.731637
5.8, 25.23, 3.25818, 0.427217, 5, -0.744894
5.81, 25.2735, 3.2775, 0.408535, 5, -0.757653
5.82, 25.317, 3.29584, 0.38938, 5, -0.769881
5.83, 25.3605, 3.31319, 0.369762, 5, -0.781545
5.84, 25.404, 3.32956, 0.349692, 5, -0.792614
5.85, 25.4475, 3.34492, 0.329185, 5, -0.803059
5.86, 25.491, 3.35927, 0.308259, 5, -0.81285
5.87, 25.5345, 3.37262, 0.286934, 5, -0.821961
5.88, 25.578, 3.38494, 0.26523, 5, -0.830368
5.89, 25.6215, 3.39625, 0.243173, 5, -0.838047
5.9, 25.665, 3.40653, 0.220789, 5, -0.844976
5.91, 25.7085, 3.41577, 0.198108, 5, -0.851138
5.92, 25.752, 3.42399, 0.175162, 5, -0.856514
5.93, 25.7955, 3.43117, 0.151984, 5, -0.861089
5.94, 25.839, 3.43732, 0.128609, 5, -0.864851
5.95, 25.8825, 3.44242, 0.105076, 5, -0.867789
5.96, 25.926, 3.44649, 0.0814215, 5, -0.869893
5.97, 25.9695, 3.44952, 0.0576864, 5, -0.871157
5.98, 26.013, 3.45152, 0.0339107, 5, -0.871576
5.99, 26.0565, 3.45247, 0.0101352, 5, -0.871147
6, 26.1, 3.4524, -0.0135993, 5, -0.869871
6.01, 26.1435, 3.45129, -0.037252, 5, -0.867749
6.02, 26.187, 3.44916, -0.0607831, 5, -0.864784
6.03, 26.2305, 3.446, -0.0841535, 5, -0.860983
6.04, 26.274, 3.44182, -0.107325, 5, -0.856352
6.05, 26.3175, 3.43663, -0.130263, 5, -0.850903
6.06, 26.361, 3.43042, -0.152931, 5, -0.844647
6.07, 26.4045, 3.42322, -0.175297, 5, -0.837599
6.08, 26.448, 3.41502, -0.197331, 5, -0.829774
6.09, 26.4915, 3.40583, -0.219005, 5, -0.821191
6.1, 26.535, 3.39566, -0.240294, 5, -0.81187
6.11, 26.5785, 3.38451, -0.261174, 5, -0.801832
6.12, 26.622, 3.37241, -0.281624, 5, -0.791102
6.13, 26.6655, 3.35935, -0.301627, 5, -0.779706
6.14, 26.709, 3.34534, -0.321167, 5, -0.76767
6.15, 26.7525, 3.33041, -0.340229, 5, -0.755023
6.16, 26.796, 3.31455, -0.358804, 5, -0.741796
6.17, 26.8395, 3.29778, -0.376882, 5, -0.72802
6.18, 26.883, 3.28012, -0.394457, 5, -0.713728
6.19, 26.9265, 3.26157, -0.411522, 5, -0.698952
6.2, 26.97, 3.24215, -0.428076, 5, -0.683726
6.21, 27.0135, 3.22188, -0.444116, 5, -0.668086
6.22, 27.057, 3.20076, -0.459642, 5, -0.652065
6.23, 27.1005, 3.17882, -0.474655, 5, -0.635699
6.24, 27.144, 3.15606, -0.489158, 5, -0.619021
6.25, 27.1875, 3.13251, -0.503154, 5, -0.602065
6.26, 27.231, 3.10818, -0.516646, 5, -0.584866
6.27, 27.2745, 3.08309, -0.529641, 5, -0.567454
6.28, 27.318, 3.05726, -0.542144, 5, -0.549862
6.29, 27.3615, 3.03069, -0.55416, 5, -0.532119
6.3, 27.405, 3.00342, -0.565697, 5, -0.514254
6.31, 27.4485, 2.97546, -0.57676, 5, -0.496293
6.32, 27.492, 2.94683, -0.587359, 5, -0.478262
6.33, 27.5355, 2.91755, -0.597499, 5, -0.460184
6.34, 27.579, 2.88764, -0.607189, 5, -0.442081
6.35, 27.6225, 2.85711, -0.616435, 5, -0.423972
6.36, 27.666, 2.826, -0.625245, 5, -0.405874
6.37, 27.7095, 2.79432, -0.633626, 5, -0.387804
6.38, 27.753, 2.76209, -0.641587, 5, -0.369774
6.39, 27.7965, 2.72934, -0.649133, 5, -0.351796
6.4, 27.84, 2.69608, -0.656272, 5, -0.33388
6.41, 27.8835, 2.66234, -0.66301, 5, -0.316033
6.42, 27.927, 2.62815, -0.669353, 5, -0.298262
6.43, 27.9705, 2.59351, -0.675309, 5, -0.28057
6.44, 28.014, 2.55847, -0.680882, 5, -0.26296
6.45, 28.0575, 2.52304, -0.686079, 5, -0.245433
6.46, 28.101, 2.48725, -0.690903, 5, -0.227989
6.47, 28.1445, 2.45111, -0.695361, 5, -0.210625
6.48, 28.188, 2.41466, -0.699456, 5, -0.193338
6.49, 28.2315, 2.37792, -0.703194, 5, -0.176125
6.5, 28.275, 2.34092, -0.706576, 5, -0.158978
6.51, 28.3185, 2.30367, -0.709608, 5, -0.141893
6.52, 28.362, 2.26621, -0.712291, 5, -0.124861
6.53, 28.4055, 2.22855, -0.714629, 5, -0.107874
6.54, 28.449, 2.19073, -0.716624, 5, -0.0909238
6.55, 28.4925, 2.15277, -0.718277, 5, -0.0740007
6.56, 28.536, 2.1147, -0.71959, 5, -0.0570946
6.57, 28.5795, 2.07654, -0.720563, 5, -0.040195
6.58, 28.623, 2.03832, -0.721198, 5, -0.0232911
6.59, 28.6665, 2.00006, -0.721495, 5, -0.00637188
6.6, 28.71, 1.96179, -0.721453, 5, 0.010574
6.61, 28.7535, 1.92354, -0.721072, 5, 0.0275579
6.62, 28.797, 1.88533, -0.72035, 5, 0.0445911
6.63, 28.8405, 1.84719, -0.719286, 5, 0.061685
6.64, 28.884, 1.80914, -0.717879, 5, 0.0788506
6.65, 28.9275, 1.77122, -0.716125, 5, 0.0960987
6.66, 28.971, 1.73344, -0.714022, 5, 0.11344
6.67, 29.0145, 1.69584, -0.711567, 5, 0.130884
6.68, 29.058, 1.65843, -0.708755, 5, 0.14844
6.69, 29.1015, 1.62126, -0.705584, 5, 0.166118
6.7, 29.145, 1.58433, -0.702047, 5, 0.183925
6.71, 29.1885, 1.54768, -0.698141, 5, 0.201867
6.72, 29.232, 1.51133, -0.693859, 5, 0.219952
6.73, 29.2755, 1.47532, -0.689196, 5, 0.238182
6.74, 29.319, 1.43966, -0.684145, 5, 0.256563
6.75, 29.3625, 1.40437, -0.6787, 5, 0.275096
6.76, 29.406, 1.3695, -0.672853, 5, 0.29378
6.77, 29.4495, 1.33505, -0.666596, 5, 0.312616
6.78, 29.493, 1.30106, -0.659921, 5, 0.331598
6.79, 29.5365, 1.26755, -0.65282, 5, 0.350723
6.8, 29.58, 1.23454, -0.645284, 5, 0.369982
6.81, 29.6235, 1.20206, -0.637304, 5, 0.389365
6.82, 29.667, 1.17014, -0.628869, 5, 0.408861
6.83, 29.7105, 1.13879, -0.619969, 5, 0.428456
6.84, 29.754, 1.10804, -0.610595, 5, 0.448131
6.85, 29.7975, 1.07792, -0.600735, 5, 0.467867
6.86, 29.841, 1.04843, -0.59038, 5, 0.487643
6.87, 29.8845, 1.01962, -0.579517, 5, 0.507432
6.88, 29.928, 0.991503, -0.568136, 5, 0.527209
6.89, 29.9715, 0.964095, -0.556227, 5, 0.546942
6.9, 30.015, 0.937421, -0.543777, 5, 0.5666
6.91, 30.0585, 0.911504, -0.530776, 5, 0.586149
6.92, 30.102, 0.886363, -0.517213, 5, 0.605553
6.93, 30.1455, 0.862019, -0.50308, 5, 0.624772
6.94, 30.189, 0.838493, -0.488365, 5, 0.643768
6.95, 30.2325, 0.815803, -0.47306, 5, 0.662499
6.96, 30.276, 0.793971, -0.457158, 5, 0.680923
6.97, 30.3195, 0.773013, -0.440651, 5, 0.698998
6.98, 30.363, 0.75295, -0.423533, 5, 0.71668
6.99, 30.4065, 0.733798, -0.405801, 5, 0.733927
7, 30.45, 0.715576, -0.387452, 5, 0.750695
7.01, 30.4935, 0.698301, -0.368485, 5, 0.766942
7.02, 30.537, 0.681989, -0.348903, 5, 0.782627
7.03, 30.5805, 0.666657, -0.328708, 5, 0.797709
7.04, 30.624, 0.65232, -0.307908, 5, 0.81215
7.05, 30.6675, 0.638994, -0.286512, 5, 0.825912
7.06, 30.711, 0.626693, -0.264533, 5, 0.838959
7.07, 30.7545, 0.615432, -0.241986, 5, 0.85126
7.08, 30.798, 0.605224, -0.218891, 5, 0.862781
7.09, 30.8415, 0.596083, -0.19527, 5, 0.873496
7.1, 30.885, 0.58802, -0.171149, 5, 0.883377
7.11, 30.9285, 0.581049, -0.14656, 5, 0.8924
7.12, 30.972, 0.575181, -0.121534, 5, 0.900544
7.13, 31.0155, 0.570427, -0.09611, 5, 0.90779
7.14, 31.059, 0.566797, -0.0703275, 5, 0.914122
7.15, 31.1025, 0.564302, -0.0442301, 5, 0.919527
7.16, 31.146, 0.56295, -0.0178643, 5, 0.923994
7.17, 31.1895, 0.56275, 0.00872138, 5, 0.927514
7.18, 31.233, 0.563711, 0.0354761, 5, 0.930081
7.19, 31.2765, 0.56584, 0.0623478, 5, 0.931692
7.2, 31.32, 0.569145, 0.0892831, 5, 0.932347
7.21, 31.3635, 0.573631, 0.116228, 5, 0.932048
7.22, 31.407, 0.579304, 0.14313, 5, 0.9308
7.23, 31.4505, 0.58617, 0.169935, 5, 0.928609
7.24, 31.494, 0.594234, 0.196593, 5, 0.925485
7.25, 31.5375, 0.603499, 0.223052, 5, 0.921441
7.26, 31.581, 0.613969, 0.249265, 5, 0.916492
7.27, 31.6245, 0.625647, 0.275187, 5, 0.910656
7.28, 31.668, 0.638534, 0.300776, 5, 0.903952
7.29, 31.7115, 0.652633, 0.325992, 5, 0.896404
7.3, 31.755, 0.667945, 0.3508, 5, 0.888038
7.31, 31.7985, 0.68447, 0.375168, 5, 0.87888
7.32, 31.842, 0.702207, 0.399068, 5, 0.868962
7.33, 31.8855, 0.721157, 0.422474, 5, 0.858316
7.34, 31.929, 0.741317, 0.445366, 5, 0.846978
7.35, 31.9725, 0.762686, 0.467726, 5, 0.834983
7.36, 32.016, 0.78526, 0.489539, 5, 0.822372
7.37, 32.0595, 0.809038, 0.510795, 5, 0.809185
7.38, 32.103, 0.834014, 0.531487, 5, 0.795464
7.39, 32.1465, 0.860185, 0.551608, 5, 0.781252
7.4, 32.19, 0.887545, 0.571156, 5, 0.766594
7.41, 32.2335, 0.916089, 0.590131, 5, 0.751536
7.42, 32.277, 0.945811, 0.608536, 5, 0.736121
7.43, 32.3205, 0.976703, 0.626373, 5, 0.720396
7.44, 32.364, 1.00876, 0.643648, 5, 0.704406
7.45, 32.4075, 1.04197, 0.660369, 5, 0.688195
7.46, 32.451, 1.07633, 0.676544, 5, 0.671807
7.47, 32.4945, 1.11182, 0.69218, 5, 0.655284
7.48, 32.538, 1.14845, 0.70729, 5, 0.638667
7.49, 32.5815, 1.18619, 0.721883, 5, 0.621995
7.5, 32.625, 1.22504, 0.735971, 5, 0.605306
7.51, 32.6685, 1.26499, 0.749565, 5, 0.588635
7.52, 32.712, 1.30602, 0.762678, 5, 0.572015
7.53, 32.7555, 1.34812, 0.775322, 5, 0.555475
7.54, 32.799, 1.39127, 0.787509, 5, 0.539045
7.55, 32.8425, 1.43548, 0.799251, 5, 0.52275
7.56, 32.886, 1.48071, 0.810562, 5, 0.506613
7.57, 32.9295, 1.52697, 0.821452, 5, 0.490655
7.58, 32.973, 1.57422, 0.831935, 5, 0.474894
7.59, 33.0165, 1.62246, 0.842022, 5, 0.459346
7.6, 33.06, 1.67167, 0.851724, 5, 0.444025
7.61, 33.1035, 1.72183, 0.861054, 5, 0.428941
7.62, 33.147, 1.77294, 0.870021, 5, 0.414104
7.63, 33.1905, 1.82496, 0.878638, 5, 0.399522
7.64, 33.234, 1.87788, 0.886914, 5, 0.385199
7.65, 33.2775, 1.93169, 0.89486, 5, 0.371141
7.66, 33.321, 1.98636, 0.902484, 5, 0.357348
7.67, 33.3645, 2.04187, 0.909798, 5, 0.343822
7.68, 33.408, 2.09822, 0.916809, 5, 0.330562
7.69, 33.4515, 2.15537, 0.923527, 5, 0.317568
7.7, 33.495, 2.2133, 0.929959, 5, 0.304835
7.71, 33.5385, 2.27201, 0.936115, 5, 0.29236
7.72, 33.582, 2.33145, 0.942001, 5, 0.28014
7.73, 33.6255, 2.39163, 0.947626, 5, 0.268168
7.74, 33.669, 2.4525, 0.952995, 5, 0.25644
7.75, 33.7125, 2.51405, 0.958116, 5, 0.244948
7.76, 33.756, 2.57626, 0.962996, 5, 0.233686
7.77, 33.7995, 2.63911, 0.96764, 5, 0.222646
7.78, 33.843, 2.70256, 0.972054, 5, 0.211822
7.79, 33.8865, 2.76661, 0.976243, 5, 0.201205
7.8, 33.93, 2.83122, 0.980214, 5, 0.190788
7.81, 33.9735, 2.89638, 0.983971, 5, 0.180561
7.82, 34.017, 2.96205, 0.987518, 5, 0.170518
7.83, 34.0605, 3.02821, 0.99086, 5, 0.160649
7.84, 34.104, 3.09485, 0.994001, 5, 0.150946
7.85, 34.1475, 3.16193, 0.996945, 5, 0.141401
7.86, 34.191, 3.22943, 0.999696, 5, 0.132005
7.87, 34.2345, 3.29732, 1.00226, 5, 0.12275
7.88, 34.278, 3.36559, 1.00463, 5, 0.113626
7.89, 34.3215, 3.4342, 1.00682, 5, 0.104627
7.9, 34.365, 3.50313, 1.00883, 5, 0.0957424
7.91, 34.4085, 3.57235, 1.01067, 5, 0.0869651
7.92, 34.452, 3.64185, 1.01232, 5, 0.0782866
7.93, 34.4955, 3.71158, 1.0138, 5, 0.0696986
7.94, 34.539, 3.78154, 1.01511, 5, 0.0611931
7.95, 34.5825, 3.85168, 1.01625, 5, 0.0527619
7.96, 34.626, 3.92199, 1.01723, 5, 0.0443972
7.97, 34.6695, 3.99245, 1.01803, 5, 0.036091
7.98, 34.713, 4.06301, 1.01867, 5, 0.0278355
7.99, 34.7565, 4.13366, 1.01915, 5, 0.0196229
8, 34.8, 4.20438, 1.01946, 5, 0.0114455
8.01, 34.8435, 4.27513, 1.0196, 5, 0.00329586
8.02, 34.887, 4.34589, 1.01959, 5, -0.00483372
8.03, 34.9305, 4.41664, 1.01941, 5, -0.0129507
8.04, 34.974, 4.48734, 1.01907, 5, -0.0210624
8.05, 35.0175, 4.55798, 1.01857, 5, -0.0291763
8.06, 35.061, 4.62853, 1.0179, 5, -0.0372997
8.07, 35.1045, 4.69896, 1.01708, 5, -0.0454398
8.08, 35.148, 4.76924, 1.01608, 5, -0.0536037
8.09, 35.1915, 4.83936, 1.01493, 5, -0.0617987
8.1, 35.235, 4.90928, 1.01361, 5, -0.0700318
8.11, 35.2785, 4.97899, 1.01212, 5, -0.0783101
8.12, 35.322, 5.04845, 1.01047, 5, -0.0866404
8.13, 35.3655, 5.11765, 1.00865, 5, -0.0950298
8.14, 35.409, 5.18655, 1.00666, 5, -0.103485
8.15, 35.4525, 5.25514, 1.00449, 5, -0.112013
8.16, 35.496, 5.32339, 1.00216, 5, -0.12062
8.17, 35.5395, 5.39127, 0.999644, 5, -0.129313
8.18, 35.583, 5.45877, 0.996954, 5, -0.138099
8.19, 35.6265, 5.52586, 0.994084, 5, -0.146984
8.2, 35.67, 5.59251, 0.991031, 5, -0.155973
8.21, 35.7135, 5.65871, 0.987793, 5, -0.165075
8.22, 35.757, 5.72443, 0.984367, 5, -0.174293
8.23, 35.8005, 5.78964, 0.980749, 5, -0.183635
8.24, 35.844, 5.85434, 0.976937, 5, -0.193105
8.25, 35.8875, 5.9185, 0.972926, 5, -0.20271
8.26, 35.931, 5.98209, 0.968714, 5, -0.212454
8.27, 35.9745, 6.04509, 0.964297, 5, -0.222343
8.28, 36.018, 6.10749, 0.959669, 5, -0.232381
8.29, 36.0615, 6.16926, 0.954829, 5, -0.242571
8.3, 36.105, 6.23039, 0.94977, 5, -0.252919
8.31, 36.1485, 6.29086, 0.944489, 5, -0.263427
8.32, 36.192, 6.35064, 0.938981, 5, -0.274098
8.33, 36.2355, 6.40972, 0.933241, 5, -0.284935
8.34, 36.279, 6.46808, 0.927263, 5, -0.295939
8.35, 36.3225, 6.52571, 0.921043, 5, -0.307111
8.36, 36.366, 6.58258, 0.914575, 5, -0.318453
8.37, 36.4095, 6.63868, 0.907854, 5, -0.329963
8.38, 36.453, 6.69399, 0.900874, 5, -0.34164
8.39, 36.4965, 6.7485, 0.893629, 5, -0.353483
8.4, 36.54, 6.8022, 0.886113, 5, -0.365487
8.41, 36.5835, 6.85506, 0.87832, 5, -0.37765
8.42, 36.627, 6.90707, 0.870243, 5, -0.389966
8.43, 36.6705, 6.95823, 0.861877, 5, -0.402428
8.44, 36.714, 7.00851, 0.853215, 5, -0.415029
8.45, 36.7575, 7.0579, 0.84425, 5, -0.427761
8.46, 36.801, 7.1064, 0.834976, 5, -0.440612
8.47, 36.8445, 7.15398, 0.825387, 5, -0.453571
8.48, 36.888, 7.20065, 0.815475, 5, -0.466627
8.49, 36.9315, 7.24638, 0.805235, 5, -0.479763
8.5, 36.975, 7.29117, 0.794661, 5, -0.492964
8.51, 37.0185, 7.335, 0.783745, 5, -0.506214
8.52, 37.062, 7.37788, 0.772483, 5, -0.519492
8.53, 37.1055, 7.41978, 0.760868, 5, -0.53278
8.54, 37.149, 7.46071, 0.748895, 5, -0.546055
8.55, 37.1925, 7.50065, 0.736559, 5, -0.559294
8.56, 37.236, 7.5396, 0.723855, 5, -0.572473
8.57, 37.2795, 7.57755, 0.710779, 5, -0.585567
8.58, 37.323, 7.61449, 0.697327, 5, -0.598549
8.59, 37.3665, 7.65043, 0.683497, 5, -0.611392
8.6, 37.41, 7.68535, 0.669287, 5, -0.624066
8.61, 37.4535, 7.71925, 0.654695, 5, -0.636544
8.62, 37.497, 7.75213, 0.63972, 5, -0.648794
8.63, 37.5405, 7.78399, 0.624363, 5, -0.660787
8.64, 37.584, 7.81482, 0.608626, 5, -0.672493
8.65, 37.6275, 7.84462, 0.592511, 5, -0.683879
8.66, 37.671, 7.87338, 0.576023, 5, -0.694917
8.67, 37.7145, 7.90112, 0.559168, 5, -0.705574
8.68, 37.758, 7.92783, 0.541951, 5, -0.715821
8.69, 37.8015, 7.9535, 0.524383, 5, -0.725628
8.7, 37.845, 7.97815, 0.506472, 5, -0.734967
8.71, 37.8885, 8.00177, 0.488231, 5, -0.743808
8.72, 37.932, 8.02436, 0.469673, 5, -0.752125
8.73, 37.9755, 8.04592, 0.450813, 5, -0.75989
8.74, 38.019, 8.06647, 0.431669, 5, -0.76708
8.75, 38.0625, 8.086, 0.412259, 5, -0.773669
8.76, 38.106, 8.10452, 0.392604, 5, -0.779635
8.77, 38.1495, 8.12203, 0.372725, 5, -0.784958
8.78, 38.193, 8.13854, 0.352647, 5, -0.789616
8.79, 38.2365, 8.15405, 0.332395, 5, -0.793592
8.8, 38.28, 8.16857, 0.311995, 5, -0.796869
8.81, 38.3235, 8.18211, 0.291476, 5, -0.799432
8.82, 38.367, 8.19468, 0.270867, 5, -0.801266
8.83, 38.4105, 8.20627, 0.250196, 5, -0.80236
8.84, 38.454, 8.21691, 0.229496, 5, -0.802704
8.85, 38.4975, 8.2266, 0.208798, 5, -0.802289
8.86, 38.541, 8.23535, 0.188132, 5, -0.801107
8.87, 38.5845, 8.24317, 0.167532, 5, -0.799154
8.88, 38.628, 8.25007, 0.147027, 5, -0.796425
8.89, 38.6715, 8.25606, 0.12665, 5, -0.792918
8.9, 38.715, 8.26115, 0.106431, 5, -0.788634
8.91, 38.7585, 8.26536, 0.0864, 5, -0.783572
8.92, 38.802, 8.26869, 0.0665862, 5, -0.777737
8.93, 38.8455, 8.27116, 0.0470173, 5, -0.771133
8.94, 38.889, 8.27279, 0.0277201, 5, -0.763765
8.95, 38.9325, 8.27358, 0.00871977, 5, -0.755642
8.96, 38.976, 8.27355, -0.00995988, 5, -0.746774
8.97, 39.0195, 8.27272, -0.0282966, 5, -0.737171
8.98, 39.063, 8.27109, -0.0462699, 5, -0.726848
8.99, 39.1065, 8.26869, -0.0638609, 5, -0.715817
9, 39.15, 8.26553, -0.0810522, 5, -0.704095
9.01, 39.1935, 8.26163, -0.0978285, 5, -0.691701
9.02, 39.237, 8.257, -0.114176, 5, -0.678652
9.03, 39.2805, 8.25166, -0.130082, 5, -0.664969
9.04, 39.324, 8.24563, -0.145537, 5, -0.650675
9.05, 39.3675, 8.23891, -0.16053, 5, -0.635792
9.06, 39.411, 8.23154, -0.175055, 5, -0.620345
9.07, 39.4545, 8.22353, -0.189105, 5, -0.604358
